name,energy,diag,pca1,pca2,pca3
azepine_9_015,0.579227,0.005,0.043552,0.031825,0.005395
azepine_9_015,0.5790266,0.005,0.028384,0.026825,-0.027605
azepine_9_015,0.5777858,0.005,0.028225,0.014355,0.000173
azepine_9_015,54.9437807,0.547,0.023317,0.00676,-0.010409
azepine_9_015,0.5208039,0.005,0.023317,0.00676,-0.010409
azepine_m062x,38.1152257,0.378,0.699105,-0.674331,0.088021
azepine_m062x,38.1152785,0.378,0.392741,0.614469,0.247723
azepine_m062x,38.1216672,0.378,0.408263,0.330509,0.223394
azepine_m062x,38.1217637,0.378,0.228643,0.171242,-0.920469
azepine_m062x,38.0502754,0.378,0.230245,0.084398,-0.108821
azepine_m062x,38.0505244,0.378,0.194384,0.118117,0.062069
azepine_m062x,0.5807632,0.005,0.18685,0.065265,-0.121865
azepine_m062x,0.580762,0.005,0.07599,-0.034035,-0.039104
azepine_m062x,0.5799553,0.005,0.0443,0.030015,-0.003011
azepine_m062x,0.5799553,0.005,0.043909,0.026795,0.021575
azepine_m062x,0.5787939,0.005,0.028138,0.026007,-0.0275
azepine_m062x,0.5787933,0.005,0.028206,0.016345,-0.014214
azepine_m062x,54.9443642,0.547,0.023317,0.00673,-0.010253
azepine_m062x,0.5207846,0.005,0.023317,0.00673,-0.010253
benzaldehyde_0_015,38.121775,0.378,0.73607,-0.56966,0.318425
benzaldehyde_0_015,38.1190253,0.378,0.406879,-0.056511,-0.806999
benzaldehyde_0_015,38.1262629,0.378,0.340353,0.531906,-0.18795
benzaldehyde_0_015,38.1159429,0.378,0.22177,0.290447,0.265185
benzaldehyde_0_015,38.1227377,0.378,0.208329,0.312124,0.057845
benzaldehyde_0_015,38.1154893,0.378,0.175836,0.280778,0.206399
benzaldehyde_0_015,0.5799259,0.005,0.158191,0.258126,0.194374
benzaldehyde_0_015,0.5800532,0.005,0.144997,0.225165,0.185492
benzaldehyde_0_015,0.5753852,0.005,0.056848,0.073417,-0.149494
benzaldehyde_0_015,0.5792943,0.005,0.038667,0.032729,0.022123
benzaldehyde_0_015,0.5811578,0.005,0.033126,0.047763,-0.006418
benzaldehyde_0_015,37.9815987,0.378,0.023776,0.029736,0.01812
benzaldehyde_0_015,75.3678314,0.754,0.022192,0.032927,0.015207
benzaldehyde_0_015,0.5803,0.005,0.019451,0.026689,0.011667
benzaldehyde_10_015,38.120728,0.378,0.737744,-0.57615,0.305613
benzaldehyde_10_015,38.1192891,0.378,0.402667,-0.039517,-0.801228
benzaldehyde_10_015,38.1251926,0.378,0.339416,0.51471,-0.209948
benzaldehyde_10_015,38.1169302,0.378,0.225365,0.294501,0.271172
benzaldehyde_10_015,38.1246103,0.378,0.208598,0.318687,0.078073
benzaldehyde_10_015,38.1182391,0.378,0.176248,0.279244,0.210007
benzaldehyde_10_015,0.5805235,0.005,0.158607,0.269223,0.207032
benzaldehyde_10_015,0.5794269,0.005,0.1445,0.226033,0.186304
benzaldehyde_10_015,0.573768,0.005,0.055187,0.078705,-0.134095
benzaldehyde_10_015,0.5768232,0.005,0.038865,0.028729,0.019029
benzaldehyde_10_015,0.5788127,0.005,0.032096,0.045027,-0.005418
benzaldehyde_10_015,37.9871246,0.378,0.023606,0.029659,0.017512
benzaldehyde_10_015,75.3657606,0.754,0.022017,0.032941,0.013986
benzaldehyde_10_015,0.57474,0.005,0.018955,0.026645,0.019393
benzaldehyde_1_015,38.1245287,0.378,0.733519,-0.516504,0.413898
benzaldehyde_1_015,38.1213156,0.378,0.418514,-0.165967,-0.830973
benzaldehyde_1_015,38.1267706,0.378,0.336215,0.517647,-0.183044
benzaldehyde_1_015,38.1193793,0.378,0.222087,0.309569,0.176675
benzaldehyde_1_015,38.1234096,0.378,0.20723,0.333575,0.023716
benzaldehyde_1_015,38.1189762,0.378,0.172245,0.291791,0.166404
benzaldehyde_1_015,0.5778687,0.005,0.157306,0.280787,0.123228
benzaldehyde_1_015,0.5787299,0.005,0.142009,0.236995,0.127629
benzaldehyde_1_015,0.57335,0.005,0.055623,0.064977,-0.112379
benzaldehyde_1_015,0.5783298,0.005,0.03797,0.030785,0.020779
benzaldehyde_1_015,0.5790776,0.005,0.031662,0.046811,-0.002798
benzaldehyde_1_015,37.9791383,0.378,0.023289,0.031952,0.01648
benzaldehyde_1_015,75.3632324,0.754,0.021879,0.035794,0.012533
benzaldehyde_1_015,0.582379,0.005,0.018694,0.028321,0.015149
benzaldehyde_11_015,38.1250143,0.378,0.736231,-0.547515,0.362333
benzaldehyde_11_015,38.1147645,0.378,0.409028,-0.105113,-0.828592
benzaldehyde_11_015,38.1265958,0.378,0.338877,0.524159,-0.179923
benzaldehyde_11_015,38.1194586,0.378,0.221922,0.296113,0.206443
benzaldehyde_11_015,38.117277,0.378,0.209032,0.325159,0.040634
benzaldehyde_11_015,38.1184041,0.378,0.174165,0.287698,0.196604
benzaldehyde_11_015,0.5778931,0.005,0.157523,0.272388,0.165102
benzaldehyde_11_015,0.5810225,0.005,0.143404,0.228493,0.160619
benzaldehyde_11_015,0.5724245,0.005,0.055915,0.078145,-0.110571
benzaldehyde_11_015,0.5806371,0.005,0.039616,0.030111,0.026929
benzaldehyde_11_015,0.5799207,0.005,0.032429,0.046356,-0.010909
benzaldehyde_11_015,37.9831584,0.378,0.023882,0.027623,0.019692
benzaldehyde_11_015,75.3691924,0.754,0.022073,0.03451,0.014555
benzaldehyde_11_015,0.579305,0.005,0.019041,0.027093,0.011341
benzaldehyde_12_015,38.1221331,0.378,0.733821,-0.549554,0.360134
benzaldehyde_12_015,38.1223867,0.378,0.413287,-0.102185,-0.819427
benzaldehyde_12_015,38.1267743,0.378,0.339915,0.522669,-0.189669
benzaldehyde_12_015,38.118769,0.378,0.222614,0.295766,0.237739
benzaldehyde_12_015,38.120736,0.378,0.208248,0.330655,0.054465
benzaldehyde_12_015,38.1209717,0.378,0.173654,0.28563,0.184271
benzaldehyde_12_015,0.5777698,0.005,0.156701,0.269291,0.163702
benzaldehyde_12_015,0.5756343,0.005,0.143827,0.2303,0.155336
benzaldehyde_12_015,0.5730743,0.005,0.054182,0.069865,-0.13029
benzaldehyde_12_015,0.5794992,0.005,0.038193,0.026751,0.024717
benzaldehyde_12_015,0.5735307,0.005,0.032203,0.046242,-0.010519
benzaldehyde_12_015,37.9790209,0.378,0.023822,0.027602,0.018266
benzaldehyde_12_015,75.370081,0.754,0.022017,0.034468,0.013562
benzaldehyde_12_015,0.5804548,0.005,0.018802,0.027023,0.016852
benzaldehyde_13_015,38.1209012,0.378,0.734555,-0.55072,0.360736
benzaldehyde_13_015,38.1161359,0.378,0.412794,-0.09793,-0.826033
benzaldehyde_13_015,38.1268617,0.378,0.338157,0.521282,-0.180816
benzaldehyde_13_015,38.1192346,0.378,0.222097,0.297373,0.212459
benzaldehyde_13_015,38.1226924,0.378,0.208489,0.326874,0.051981
benzaldehyde_13_015,38.1213635,0.378,0.17453,0.285427,0.197378
benzaldehyde_13_015,0.5798131,0.005,0.157445,0.27228,0.166153
benzaldehyde_13_015,0.5813913,0.005,0.143777,0.230709,0.160421
benzaldehyde_13_015,0.5718568,0.005,0.05499,0.074309,-0.114592
benzaldehyde_13_015,0.5773583,0.005,0.038896,0.027559,0.025299
benzaldehyde_13_015,0.5757774,0.005,0.032221,0.046226,-0.009463
benzaldehyde_13_015,37.98178,0.378,0.023443,0.030547,0.017669
benzaldehyde_13_015,75.3696428,0.754,0.022031,0.034509,0.014464
benzaldehyde_13_015,0.5797227,0.005,0.018812,0.027041,0.017933
benzaldehyde_14_015,38.1210936,0.378,0.735269,-0.550767,0.357553
benzaldehyde_14_015,38.1185356,0.378,0.409024,-0.100934,-0.825003
benzaldehyde_14_015,38.127258,0.378,0.339654,0.523999,-0.185213
benzaldehyde_14_015,38.1146312,0.378,0.223679,0.294528,0.21854
benzaldehyde_14_015,38.1157007,0.378,0.209234,0.324481,0.0339
benzaldehyde_14_015,38.1226363,0.378,0.174252,0.285444,0.196197
benzaldehyde_14_015,0.5793946,0.005,0.157538,0.272281,0.175301
benzaldehyde_14_015,0.5800571,0.005,0.143786,0.22929,0.163995
benzaldehyde_14_015,0.5759064,0.005,0.055641,0.077275,-0.103442
benzaldehyde_14_015,0.5804525,0.005,0.039004,0.031628,0.023305
benzaldehyde_14_015,0.5753642,0.005,0.031912,0.045137,-0.005774
benzaldehyde_14_015,37.9849984,0.378,0.023862,0.027397,0.019439
benzaldehyde_14_015,75.3680901,0.754,0.022058,0.034367,0.014591
benzaldehyde_14_015,0.5787628,0.005,0.018836,0.026974,0.018116
benzaldehyde_15_015,38.1215356,0.378,0.735027,-0.560877,0.344923
benzaldehyde_15_015,38.1177463,0.378,0.412613,-0.072618,-0.820964
benzaldehyde_15_015,38.125289,0.378,0.335569,0.512905,-0.181433
benzaldehyde_15_015,38.1181758,0.378,0.22411,0.299355,0.219496
benzaldehyde_15_015,38.1222426,0.378,0.209131,0.323242,0.051721
benzaldehyde_15_015,38.1181349,0.378,0.174413,0.283204,0.208882
benzaldehyde_15_015,0.5795464,0.005,0.158022,0.275804,0.183307
benzaldehyde_15_015,0.5802749,0.005,0.143252,0.234924,0.177713
benzaldehyde_15_015,0.5742976,0.005,0.055605,0.076004,-0.1136
benzaldehyde_15_015,0.578943,0.005,0.038503,0.029142,0.021698
benzaldehyde_15_015,0.5789585,0.005,0.032246,0.045377,-0.012675
benzaldehyde_15_015,37.9826084,0.378,0.023464,0.030223,0.018549
benzaldehyde_15_015,75.3693296,0.754,0.022054,0.034298,0.015256
benzaldehyde_15_015,0.5793886,0.005,0.018843,0.027156,0.018624
benzaldehyde_16_015,38.1232865,0.378,0.734346,-0.564234,0.330114
benzaldehyde_16_015,38.1196463,0.378,0.408715,-0.073738,-0.798177
benzaldehyde_16_015,38.1258015,0.378,0.341196,0.514933,-0.231538
benzaldehyde_16_015,38.1166643,0.378,0.224545,0.306119,0.288368
benzaldehyde_16_015,38.1236785,0.378,0.209346,0.326948,0.066189
benzaldehyde_16_015,38.1179355,0.378,0.174487,0.279917,0.198505
benzaldehyde_16_015,0.5787961,0.005,0.158038,0.266995,0.179733
benzaldehyde_16_015,0.5775832,0.005,0.144071,0.224371,0.173251
benzaldehyde_16_015,0.572499,0.005,0.054098,0.072582,-0.097931
benzaldehyde_16_015,0.5781123,0.005,0.03908,0.026826,0.024704
benzaldehyde_16_015,0.5786381,0.005,0.031748,0.0428,-0.013746
benzaldehyde_16_015,37.9897198,0.378,0.023469,0.029677,0.017664
benzaldehyde_16_015,75.3657294,0.754,0.02189,0.032872,0.014166
benzaldehyde_16_015,0.572457,0.005,0.018872,0.026064,0.012864
benzaldehyde_17_015,38.1256651,0.378,0.735037,-0.549096,0.363296
benzaldehyde_17_015,38.1220497,0.378,0.409881,-0.104107,-0.832858
benzaldehyde_17_015,38.1266519,0.378,0.339664,0.526917,-0.168923
benzaldehyde_17_015,38.1118991,0.378,0.222685,0.293378,0.211072
benzaldehyde_17_015,38.1206375,0.378,0.208852,0.324802,0.039084
benzaldehyde_17_015,38.1189433,0.378,0.17437,0.283524,0.196542
benzaldehyde_17_015,0.5762634,0.005,0.157978,0.272762,0.15595
benzaldehyde_17_015,0.578006,0.005,0.143909,0.229521,0.153203
benzaldehyde_17_015,0.5769216,0.005,0.055894,0.073198,-0.108732
benzaldehyde_17_015,0.5802699,0.005,0.038895,0.026669,0.023473
benzaldehyde_17_015,0.5794823,0.005,0.032229,0.045559,-0.009984
benzaldehyde_17_015,37.982414,0.378,0.02346,0.03045,0.018104
benzaldehyde_17_015,75.3691251,0.754,0.022048,0.034368,0.014519
benzaldehyde_17_015,0.5795775,0.005,0.01883,0.026995,0.017792
benzaldehyde_18_015,38.1255616,0.378,0.734307,-0.550039,0.365616
benzaldehyde_18_015,38.1168852,0.378,0.410429,-0.103846,-0.836346
benzaldehyde_18_015,38.1267254,0.378,0.340775,0.524749,-0.161609
benzaldehyde_18_015,38.1103683,0.378,0.222736,0.294534,0.198968
benzaldehyde_18_015,38.124706,0.378,0.20879,0.324879,0.038056
benzaldehyde_18_015,38.1192907,0.378,0.174597,0.284116,0.199772
benzaldehyde_18_015,0.5770937,0.005,0.157675,0.272106,0.152214
benzaldehyde_18_015,0.581595,0.005,0.143534,0.229102,0.157082
benzaldehyde_18_015,0.5774993,0.005,0.055821,0.078423,-0.101395
benzaldehyde_18_015,0.5777204,0.005,0.03888,0.026955,0.025595
benzaldehyde_18_015,0.5790013,0.005,0.03219,0.045058,-0.009106
benzaldehyde_18_015,37.9824297,0.378,0.023604,0.031011,0.019496
benzaldehyde_18_015,75.3695054,0.754,0.022031,0.034197,0.01492
benzaldehyde_18_015,0.5793789,0.005,0.01882,0.026941,0.017931
benzaldehyde_19_015,38.1224408,0.378,0.734579,-0.548422,0.365041
benzaldehyde_19_015,38.117915,0.378,0.411712,-0.104563,-0.831703
benzaldehyde_19_015,38.126315,0.378,0.339178,0.527374,-0.169069
benzaldehyde_19_015,38.1205892,0.378,0.222079,0.292232,0.205928
benzaldehyde_19_015,38.1188948,0.378,0.208761,0.324917,0.037684
benzaldehyde_19_015,38.119944,0.378,0.174463,0.28476,0.198474
benzaldehyde_19_015,0.5799731,0.005,0.157813,0.272531,0.156302
benzaldehyde_19_015,0.5808602,0.005,0.143436,0.229357,0.159864
benzaldehyde_19_015,0.5704823,0.005,0.05579,0.072602,-0.108643
benzaldehyde_19_015,0.5807738,0.005,0.038634,0.030616,0.023026
benzaldehyde_19_015,0.5792287,0.005,0.032179,0.046502,-0.003985
benzaldehyde_19_015,37.9815435,0.378,0.023441,0.030657,0.018411
benzaldehyde_19_015,75.3690401,0.754,0.022029,0.034536,0.014733
benzaldehyde_19_015,0.5803713,0.005,0.018816,0.027139,0.017882
benzaldehyde_20_015,38.1262158,0.378,0.734919,-0.549071,0.36436
benzaldehyde_20_015,38.1159453,0.378,0.411303,-0.10252,-0.833407
benzaldehyde_20_015,38.1265685,0.378,0.338719,0.525798,-0.166517
benzaldehyde_20_015,38.1187523,0.378,0.222798,0.2941,0.206641
benzaldehyde_20_015,38.1233911,0.378,0.208829,0.326014,0.038602
benzaldehyde_20_015,38.1185516,0.378,0.173904,0.283176,0.197642
benzaldehyde_20_015,0.5742461,0.005,0.15815,0.273972,0.154968
benzaldehyde_20_015,0.581149,0.005,0.143328,0.229326,0.157942
benzaldehyde_20_015,0.5733068,0.005,0.055364,0.071933,-0.106079
benzaldehyde_20_015,0.578603,0.005,0.038481,0.029918,0.022852
benzaldehyde_20_015,0.5789575,0.005,0.031903,0.045045,-0.009452
benzaldehyde_20_015,37.9816656,0.378,0.023445,0.030667,0.018773
benzaldehyde_20_015,75.3692389,0.754,0.022034,0.034601,0.015069
benzaldehyde_20_015,0.5802302,0.005,0.01865,0.026296,0.016961
benzaldehyde_2_015,38.1230292,0.378,0.734015,-0.539674,0.382293
benzaldehyde_2_015,38.1202513,0.378,0.41462,-0.121493,-0.841006
benzaldehyde_2_015,38.1245167,0.378,0.338198,0.528609,-0.156692
benzaldehyde_2_015,38.1174338,0.378,0.220713,0.290094,0.187481
benzaldehyde_2_015,38.1214842,0.378,0.208568,0.327508,0.040642
benzaldehyde_2_015,38.116302,0.378,0.174756,0.289106,0.182726
benzaldehyde_2_015,0.5796764,0.005,0.156842,0.271513,0.140951
benzaldehyde_2_015,0.5804437,0.005,0.143488,0.23264,0.147101
benzaldehyde_2_015,0.57562,0.005,0.055367,0.077885,-0.095677
benzaldehyde_2_015,0.5800468,0.005,0.038962,0.033107,0.022472
benzaldehyde_2_015,0.5814737,0.005,0.031773,0.043702,-0.010949
benzaldehyde_2_015,37.9839652,0.378,0.023824,0.028084,0.017764
benzaldehyde_2_015,75.3695988,0.754,0.021846,0.03392,0.011427
benzaldehyde_2_015,0.5746977,0.005,0.01883,0.026717,0.009333
benzaldehyde_21_015,38.1153767,0.378,0.734964,-0.546919,0.367311
benzaldehyde_21_015,38.1188293,0.378,0.413405,-0.103793,-0.834273
benzaldehyde_21_015,38.1264928,0.378,0.336441,0.528282,-0.159667
benzaldehyde_21_015,38.1158955,0.378,0.222039,0.290482,0.197311
benzaldehyde_21_015,38.1259739,0.378,0.207995,0.321626,0.031078
benzaldehyde_21_015,38.1193258,0.378,0.174602,0.288171,0.203277
benzaldehyde_21_015,0.5817628,0.005,0.157818,0.272781,0.153129
benzaldehyde_21_015,0.5804707,0.005,0.143675,0.232094,0.160436
benzaldehyde_21_015,0.5758291,0.005,0.056519,0.076307,-0.107576
benzaldehyde_21_015,0.5765596,0.005,0.038784,0.03089,0.022752
benzaldehyde_21_015,0.5793677,0.005,0.032212,0.046046,-0.009417
benzaldehyde_21_015,37.9789667,0.378,0.023635,0.032188,0.021073
benzaldehyde_21_015,75.3691294,0.754,0.022032,0.034654,0.01507
benzaldehyde_21_015,0.5818493,0.005,0.018822,0.027336,0.017921
benzaldehyde_22_015,38.124628,0.378,0.732596,-0.545838,0.373632
benzaldehyde_22_015,38.1218689,0.378,0.41493,-0.112177,-0.833436
benzaldehyde_22_015,38.1251148,0.378,0.340116,0.528936,-0.16338
benzaldehyde_22_015,38.1200153,0.378,0.222476,0.293043,0.197208
benzaldehyde_22_015,38.1243005,0.378,0.208995,0.325314,0.033285
benzaldehyde_22_015,38.1187387,0.378,0.174184,0.28462,0.195401
benzaldehyde_22_015,0.5764781,0.005,0.157616,0.273216,0.153192
benzaldehyde_22_015,0.5767315,0.005,0.143071,0.228726,0.156038
benzaldehyde_22_015,0.5694858,0.005,0.052971,0.065868,-0.107092
benzaldehyde_22_015,0.5766613,0.005,0.037858,0.028417,0.027679
benzaldehyde_22_015,0.5788067,0.005,0.031786,0.045183,-0.003703
benzaldehyde_22_015,37.9810881,0.378,0.02338,0.030505,0.018207
benzaldehyde_22_015,75.3700604,0.754,0.021973,0.034364,0.014399
benzaldehyde_22_015,0.5789335,0.005,0.018767,0.027035,0.017528
benzaldehyde_23_015,38.121795,0.378,0.735785,-0.540389,0.367598
benzaldehyde_23_015,38.1152154,0.378,0.412094,-0.118428,-0.816202
benzaldehyde_23_015,38.126612,0.378,0.337354,0.520667,-0.209816
benzaldehyde_23_015,38.108582,0.378,0.222588,0.302111,0.236334
benzaldehyde_23_015,38.1226841,0.378,0.207282,0.329392,0.038234
benzaldehyde_23_015,38.1182928,0.378,0.172962,0.288038,0.180246
benzaldehyde_23_015,0.5795796,0.005,0.158016,0.272244,0.166338
benzaldehyde_23_015,0.5803203,0.005,0.143095,0.229882,0.160124
benzaldehyde_23_015,0.5760061,0.005,0.056175,0.082393,-0.100981
benzaldehyde_23_015,0.5797985,0.005,0.039014,0.033421,0.022342
benzaldehyde_23_015,0.5785435,0.005,0.032422,0.047929,-0.012639
benzaldehyde_23_015,37.9822077,0.378,0.023454,0.031256,0.015901
benzaldehyde_23_015,75.3702206,0.754,0.022031,0.035001,0.01274
benzaldehyde_23_015,0.579049,0.005,0.018812,0.027501,0.016735
benzaldehyde_24_015,38.1204937,0.378,0.734875,-0.54097,0.378469
benzaldehyde_24_015,38.1194175,0.378,0.411559,-0.120702,-0.840684
benzaldehyde_24_015,38.1252763,0.378,0.339718,0.527488,-0.163275
benzaldehyde_24_015,38.1171294,0.378,0.221647,0.293284,0.188736
benzaldehyde_24_015,38.1217595,0.378,0.208041,0.324423,0.029307
benzaldehyde_24_015,38.1196047,0.378,0.174392,0.285508,0.190719
benzaldehyde_24_015,0.5805118,0.005,0.157809,0.27418,0.144392
benzaldehyde_24_015,0.5800627,0.005,0.143431,0.231059,0.150695
benzaldehyde_24_015,0.5751561,0.005,0.054467,0.084709,-0.07336
benzaldehyde_24_015,0.5798936,0.005,0.038451,0.032287,0.025748
benzaldehyde_24_015,0.5796199,0.005,0.032353,0.046394,-0.009235
benzaldehyde_24_015,37.9800126,0.378,0.023432,0.030726,0.018232
benzaldehyde_24_015,75.3720952,0.754,0.021851,0.03372,0.013398
benzaldehyde_24_015,0.5746385,0.005,0.018811,0.027268,0.017293
benzaldehyde_25_015,38.1246807,0.378,0.734459,-0.551928,0.355409
benzaldehyde_25_015,38.1191713,0.378,0.411006,-0.098411,-0.821048
benzaldehyde_25_015,38.1264011,0.378,0.340044,0.524847,-0.19153
benzaldehyde_25_015,38.1147954,0.378,0.22358,0.296291,0.231823
benzaldehyde_25_015,38.123654,0.378,0.208276,0.326188,0.042466
benzaldehyde_25_015,38.1187835,0.378,0.173714,0.284778,0.193692
benzaldehyde_25_015,0.5760535,0.005,0.158211,0.268236,0.171225
benzaldehyde_25_015,0.5796028,0.005,0.143407,0.227083,0.168547
benzaldehyde_25_015,0.5752889,0.005,0.054513,0.074737,-0.102874
benzaldehyde_25_015,0.5778668,0.005,0.038521,0.030577,0.023428
benzaldehyde_25_015,0.5780766,0.005,0.032086,0.045499,-0.011853
benzaldehyde_25_015,37.9834734,0.378,0.023455,0.030478,0.017316
benzaldehyde_25_015,75.369813,0.754,0.02204,0.034337,0.014084
benzaldehyde_25_015,0.5777354,0.005,0.01882,0.02693,0.01795
benzaldehyde_26_015,38.1247987,0.378,0.734679,-0.554323,0.354812
benzaldehyde_26_015,38.1215001,0.378,0.412915,-0.088787,-0.826038
benzaldehyde_26_015,38.1260281,0.378,0.336525,0.521737,-0.176471
benzaldehyde_26_015,38.1105211,0.378,0.223191,0.295388,0.212532
benzaldehyde_26_015,38.1182419,0.378,0.208474,0.324071,0.04008
benzaldehyde_26_015,38.1191096,0.378,0.174609,0.286945,0.20836
benzaldehyde_26_015,0.5752766,0.005,0.158376,0.271145,0.171019
benzaldehyde_26_015,0.5765553,0.005,0.143473,0.230525,0.170021
benzaldehyde_26_015,0.5768145,0.005,0.056019,0.075303,-0.103652
benzaldehyde_26_015,0.5810581,0.005,0.039026,0.027236,0.024321
benzaldehyde_26_015,0.578983,0.005,0.031878,0.045545,-0.003893
benzaldehyde_26_015,37.9814738,0.378,0.023446,0.030613,0.018839
benzaldehyde_26_015,75.3699479,0.754,0.022034,0.034544,0.015306
benzaldehyde_26_015,0.5798987,0.005,0.018823,0.027227,0.018536
benzaldehyde_27_015,38.1252364,0.378,0.733158,-0.563582,0.342978
benzaldehyde_27_015,38.1208444,0.378,0.41166,-0.074216,-0.820681
benzaldehyde_27_015,38.1249455,0.378,0.340462,0.519462,-0.175183
benzaldehyde_27_015,38.1195253,0.378,0.223324,0.291753,0.225442
benzaldehyde_27_015,38.1227092,0.378,0.209813,0.324859,0.046009
benzaldehyde_27_015,38.1180865,0.378,0.175199,0.282278,0.209186
benzaldehyde_27_015,0.576616,0.005,0.158261,0.272474,0.179645
benzaldehyde_27_015,0.5774028,0.005,0.143839,0.228808,0.179998
benzaldehyde_27_015,0.5713153,0.005,0.053893,0.067872,-0.12416
benzaldehyde_27_015,0.5778619,0.005,0.038284,0.027926,0.02072
benzaldehyde_27_015,0.5790919,0.005,0.031857,0.044267,-0.005062
benzaldehyde_27_015,37.9836131,0.378,0.023442,0.029871,0.018362
benzaldehyde_27_015,75.3686067,0.754,0.022035,0.033861,0.015096
benzaldehyde_27_015,0.5781002,0.005,0.018823,0.026694,0.018767
benzaldehyde_28_015,38.1250606,0.378,0.734788,-0.567256,0.331276
benzaldehyde_28_015,38.1119163,0.378,0.41374,-0.056298,-0.806521
benzaldehyde_28_015,38.1243463,0.378,0.335029,0.503556,-0.202491
benzaldehyde_28_015,38.1197244,0.378,0.22291,0.297687,0.25254
