e,an,bnd1,ang1,cmdt1,cmdb1,cmod1,cmevs1,cmevl1,bnd2,cmdt2,cmdb2,cmod2,cmevs2,cmevl2,bnd3,cmdt3,cmdb3,cmod3,cmevs3,cmevlbnd3,bnd4,cmdt3,cmdb3,cmod3,cmevs3,cmevl3
38.1186569,6,1.089,118.6,36.858,0.500,5.510,-0.317,37.675,1.377,36.858,36.858,26.144,10.714,63.002,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.120679,6,1.088,119.1,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
0.581196,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.580718,1,1.088,119.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0226134,6,1.378,109.0,36.858,36.858,26.125,10.733,62.983,1.392,36.858,73.517,34.483,16.136,94.239,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
38.1220563,6,1.087,118.5,36.858,0.500,5.520,-0.320,37.678,1.377,36.858,36.858,26.144,10.714,63.002,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5793206,1,1.088,119.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5777155,1,1.087,118.5,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4366086,8,0.967,109.0,73.517,0.500,8.273,-0.426,74.443,1.392,73.517,36.858,34.483,16.136,94.239,0,0,0,0,0,0,0,0,0,0,0,0
0.4765807,1,0.967,109.0,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1224101,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
38.1190194,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1231652,6,1.418,118.7,36.858,36.858,25.388,11.470,62.246,1.418,36.858,36.858,25.388,11.470,62.246,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1214766,6,1.418,118.7,36.858,36.858,25.388,11.470,62.246,1.420,36.858,36.858,25.352,11.506,62.210,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1196148,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.420,36.858,36.858,25.352,11.506,62.210,0,0,0,0,0,0
38.1215365,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
0.5804267,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808258,1,1.087,119.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5811672,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1185209,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.376,36.858,36.858,26.163,10.695,63.021,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1211872,6,1.088,119.1,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
0.5812878,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5807379,1,1.087,119.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0225888,6,1.379,108.9,36.858,36.858,26.106,10.752,62.964,1.392,36.858,73.517,34.483,16.136,94.239,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
38.1219783,6,1.086,118.1,36.858,0.500,5.525,-0.321,37.679,1.376,36.858,36.858,26.163,10.695,63.021,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5798058,1,1.088,119.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5775439,1,1.086,118.5,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4371733,8,0.966,108.9,73.517,0.500,8.282,-0.428,74.445,1.392,73.517,36.858,34.483,16.136,94.239,0,0,0,0,0,0,0,0,0,0,0,0
0.4763606,1,0.966,108.9,0.500,73.517,8.282,-0.428,74.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1224988,6,1.088,119.6,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
38.1189542,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1232145,6,1.418,118.6,36.858,36.858,25.388,11.470,62.246,1.419,36.858,36.858,25.370,11.488,62.228,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1211875,6,1.418,118.6,36.858,36.858,25.388,11.470,62.246,1.420,36.858,36.858,25.352,11.506,62.210,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1196878,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.420,36.858,36.858,25.352,11.506,62.210,0,0,0,0,0,0
38.1214696,6,1.088,119.6,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
0.5804034,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808623,1,1.088,119.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5811888,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1183428,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.376,36.858,36.858,26.163,10.695,63.021,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1216686,6,1.088,119.1,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
0.5813907,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.580766,1,1.088,119.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0225435,6,1.379,108.8,36.858,36.858,26.106,10.752,62.964,1.388,36.858,73.517,34.582,16.048,94.327,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
38.1219214,6,1.086,117.7,36.858,0.500,5.525,-0.321,37.679,1.376,36.858,36.858,26.163,10.695,63.021,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5803483,1,1.088,119.5,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5774356,1,1.086,118.5,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4378592,8,0.967,108.8,73.517,0.500,8.273,-0.426,74.443,1.388,73.517,36.858,34.582,16.048,94.327,0,0,0,0,0,0,0,0,0,0,0,0
0.4761949,1,0.967,108.8,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1225907,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
38.1188924,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1232733,6,1.418,118.6,36.858,36.858,25.388,11.470,62.246,1.418,36.858,36.858,25.388,11.470,62.246,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1209009,6,1.418,118.6,36.858,36.858,25.388,11.470,62.246,1.419,36.858,36.858,25.370,11.488,62.228,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1197628,6,1.089,118.7,36.858,0.500,5.510,-0.317,37.675,1.378,36.858,36.858,26.125,10.733,62.983,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1214031,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
0.5803874,1,1.087,118.8,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5809029,1,1.087,119.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5812169,1,1.088,118.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1181381,6,1.087,118.6,36.858,0.500,5.520,-0.320,37.678,1.377,36.858,36.858,26.144,10.714,63.002,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1221141,6,1.089,119.1,36.858,0.500,5.510,-0.317,37.675,1.380,36.858,36.858,26.087,10.771,62.945,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
0.5814943,1,1.089,118.8,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5807987,1,1.087,119.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0224375,6,1.380,108.7,36.858,36.858,26.087,10.771,62.945,1.384,36.858,73.517,34.682,15.960,94.415,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
38.1218941,6,1.087,117.3,36.858,0.500,5.520,-0.320,37.678,1.377,36.858,36.858,26.144,10.714,63.002,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5809076,1,1.089,119.4,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5773752,1,1.087,118.5,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4383295,8,0.968,108.7,73.517,0.500,8.264,-0.424,74.441,1.384,73.517,36.858,34.682,15.960,94.415,0,0,0,0,0,0,0,0,0,0,0,0
0.476122,1,0.968,108.7,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1226764,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
38.118838,6,1.089,118.7,36.858,0.500,5.510,-0.317,37.675,1.378,36.858,36.858,26.125,10.733,62.983,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
38.1233303,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.419,36.858,36.858,25.370,11.488,62.228,1.435,36.858,36.858,25.087,11.771,61.945,0,0,0,0,0,0
38.1206517,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.420,36.858,36.858,25.352,11.506,62.210,1.435,36.858,36.858,25.087,11.771,61.945,0,0,0,0,0,0
38.1198288,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.420,36.858,36.858,25.352,11.506,62.210,0,0,0,0,0,0
38.1213453,6,1.086,119.6,36.858,0.500,5.525,-0.321,37.679,1.378,36.858,36.858,26.125,10.733,62.983,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5803791,1,1.089,118.7,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5809425,1,1.087,119.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5812463,1,1.089,118.7,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1179556,6,1.089,118.5,36.858,0.500,5.510,-0.317,37.675,1.375,36.858,36.858,26.182,10.676,63.040,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1224901,6,1.088,119.2,36.858,0.500,5.515,-0.318,37.676,1.380,36.858,36.858,26.087,10.771,62.945,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
0.5815881,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808316,1,1.086,119.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0223228,6,1.380,108.7,36.858,36.858,26.087,10.771,62.945,1.381,36.858,73.517,34.757,15.893,94.482,1.416,36.858,36.858,25.424,11.434,62.282,0,0,0,0,0,0
38.1219012,6,1.085,116.9,36.858,0.500,5.530,-0.322,37.680,1.375,36.858,36.858,26.182,10.676,63.040,1.416,36.858,36.858,25.424,11.434,62.282,0,0,0,0,0,0
0.5814351,1,1.088,119.4,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5773469,1,1.085,118.6,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4387966,8,0.967,108.7,73.517,0.500,8.273,-0.426,74.443,1.381,73.517,36.858,34.757,15.893,94.482,0,0,0,0,0,0,0,0,0,0,0,0
0.4761403,1,0.967,108.7,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1227461,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.379,36.858,36.858,26.106,10.752,62.964,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
38.1187884,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
38.1233906,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.419,36.858,36.858,25.370,11.488,62.228,1.435,36.858,36.858,25.087,11.771,61.945,0,0,0,0,0,0
38.1204834,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.420,36.858,36.858,25.352,11.506,62.210,1.435,36.858,36.858,25.087,11.771,61.945,0,0,0,0,0,0
38.1198767,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.420,36.858,36.858,25.352,11.506,62.210,0,0,0,0,0,0
38.1213004,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.379,36.858,36.858,26.106,10.752,62.964,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
0.5803787,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5809756,1,1.087,119.8,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5812726,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1178129,6,1.088,118.5,36.858,0.500,5.515,-0.318,37.676,1.374,36.858,36.858,26.201,10.657,63.059,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1227772,6,1.090,119.2,36.858,0.500,5.505,-0.315,37.673,1.380,36.858,36.858,26.087,10.771,62.945,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
0.581664,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58086,1,1.087,119.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0222692,6,1.377,108.7,36.858,73.517,34.858,15.804,94.571,1.380,36.858,36.858,26.087,10.771,62.945,1.416,36.858,36.858,25.424,11.434,62.282,0,0,0,0,0,0
38.1219139,6,1.087,116.6,36.858,0.500,5.520,-0.320,37.678,1.374,36.858,36.858,26.201,10.657,63.059,1.416,36.858,36.858,25.424,11.434,62.282,0,0,0,0,0,0
0.5818804,1,1.090,119.2,0.500,36.858,5.505,-0.315,37.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5773384,1,1.087,118.5,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4391488,8,0.968,108.7,73.517,0.500,8.264,-0.424,74.441,1.377,73.517,36.858,34.858,15.804,94.571,0,0,0,0,0,0,0,0,0,0,0,0
0.4762075,1,0.968,108.7,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1227947,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
38.1187596,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.123415,6,1.418,118.5,36.858,36.858,25.388,11.470,62.246,1.419,36.858,36.858,25.370,11.488,62.228,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1202876,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.419,36.858,36.858,25.370,11.488,62.228,1.436,36.858,36.858,25.070,11.788,61.928,0,0,0,0,0,0
38.1199121,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1212722,6,1.088,119.6,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
0.5803856,1,1.087,118.8,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5809984,1,1.087,119.8,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5812919,1,1.088,118.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1177254,6,1.087,118.5,36.858,0.500,5.520,-0.320,37.678,1.374,36.858,36.858,26.201,10.657,63.059,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1229905,6,1.089,119.1,36.858,0.500,5.510,-0.317,37.675,1.381,36.858,36.858,26.068,10.790,62.926,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
0.5817157,1,1.088,118.8,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808808,1,1.088,119.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0220357,6,1.373,108.7,36.858,73.517,34.960,15.714,94.661,1.381,36.858,36.858,26.068,10.790,62.926,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
38.1219213,6,1.086,116.4,36.858,0.500,5.525,-0.321,37.679,1.374,36.858,36.858,26.201,10.657,63.059,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
0.5821909,1,1.089,119.1,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5773397,1,1.086,118.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4393895,8,0.968,108.7,73.517,0.500,8.264,-0.424,74.441,1.373,73.517,36.858,34.960,15.714,94.661,0,0,0,0,0,0,0,0,0,0,0,0
0.4762556,1,0.968,108.7,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1227952,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
38.1187563,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
38.1234079,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.420,36.858,36.858,25.352,11.506,62.210,1.435,36.858,36.858,25.087,11.771,61.945,0,0,0,0,0,0
38.1202223,6,1.417,118.5,36.858,36.858,25.406,11.452,62.264,1.419,36.858,36.858,25.370,11.488,62.228,1.435,36.858,36.858,25.087,11.771,61.945,0,0,0,0,0,0
38.1199321,6,1.088,118.6,36.858,0.500,5.515,-0.318,37.676,1.379,36.858,36.858,26.106,10.752,62.964,1.419,36.858,36.858,25.370,11.488,62.228,0,0,0,0,0,0
38.1212641,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.379,36.858,36.858,26.106,10.752,62.964,1.414,36.858,36.858,25.460,11.398,62.318,0,0,0,0,0,0
0.5804079,1,1.087,118.8,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5810039,1,1.087,119.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5812999,1,1.088,118.6,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1177314,6,1.087,118.5,36.858,0.500,5.520,-0.320,37.678,1.374,36.858,36.858,26.201,10.657,63.059,1.420,36.858,36.858,25.352,11.506,62.210,0,0,0,0,0,0
38.1231586,6,1.090,119.1,36.858,0.500,5.505,-0.315,37.673,1.380,36.858,36.858,26.087,10.771,62.945,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
0.5817293,1,1.088,118.9,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808896,1,1.087,119.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0218971,6,1.371,108.7,36.858,73.517,35.011,15.669,94.706,1.380,36.858,36.858,26.087,10.771,62.945,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.121911,6,1.086,116.2,36.858,0.500,5.525,-0.321,37.679,1.374,36.858,36.858,26.201,10.657,63.059,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
0.5822095,1,1.090,119.1,0.500,36.858,5.505,-0.315,37.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.577331,1,1.086,118.5,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4395912,8,0.967,108.7,73.517,0.500,8.273,-0.426,74.443,1.371,73.517,36.858,35.011,15.669,94.706,0,0,0,0,0,0,0,0,0,0,0,0
0.4761541,1,0.967,108.7,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1226427,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.377,36.858,36.858,26.144,10.714,63.002,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
38.1187716,6,1.088,118.7,36.858,0.500,5.515,-0.318,37.676,1.377,36.858,36.858,26.144,10.714,63.002,1.417,36.858,36.858,25.406,11.452,62.264,0,0,0,0,0,0
38.1234457,6,1.417,118.3,36.858,36.858,25.406,11.452,62.264,1.418,36.858,36.858,25.388,11.470,62.246,1.437,36.858,36.858,25.052,11.806,61.910,0,0,0,0,0,0
38.1209183,6,1.415,118.3,36.858,36.858,25.442,11.416,62.300,1.421,36.858,36.858,25.334,11.524,62.192,1.437,36.858,36.858,25.052,11.806,61.910,0,0,0,0,0,0
38.1196343,6,1.088,118.4,36.858,0.500,5.515,-0.318,37.676,1.378,36.858,36.858,26.125,10.733,62.983,1.421,36.858,36.858,25.334,11.524,62.192,0,0,0,0,0,0
38.1212955,6,1.087,119.6,36.858,0.500,5.520,-0.320,37.678,1.378,36.858,36.858,26.125,10.733,62.983,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5803206,1,1.088,118.9,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5810387,1,1.087,119.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5814621,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1169095,6,1.088,118.3,36.858,0.500,5.515,-0.318,37.676,1.375,36.858,36.858,26.182,10.676,63.040,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1203829,6,1.087,118.3,36.858,0.500,5.520,-0.320,37.678,1.381,36.858,36.858,26.068,10.790,62.926,1.415,36.858,36.858,25.442,11.416,62.300,0,0,0,0,0,0
0.5811816,1,1.088,118.7,0.500,36.858,5.515,-0.318,37.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808767,1,1.087,119.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0225715,6,1.372,108.8,36.858,73.517,34.985,15.692,94.683,1.381,36.858,36.858,26.068,10.790,62.926,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
38.1242991,6,1.089,119.5,36.858,0.500,5.510,-0.317,37.675,1.375,36.858,36.858,26.182,10.676,63.040,1.418,36.858,36.858,25.388,11.470,62.246,0,0,0,0,0,0
0.5783364,1,1.087,119.4,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5815379,1,1.089,119.5,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.438596,8,0.968,108.8,73.517,0.500,8.264,-0.424,74.441,1.372,73.517,36.858,34.985,15.692,94.683,0,0,0,0,0,0,0,0,0,0,0,0
